tr|A0A317CPJ4|A0A317CPJ4_9GAMM	sp|B2GFJ0|MQO_KOCRD	37.838	1.0	20
tr|A0A317CPJ5|A0A317CPJ5_9GAMM	sp|Q28056|ASPH_BOVIN	46.154	6.7	6
tr|A0A317CPJ6|A0A317CPJ6_9GAMM	sp|O61235|CATA2_CAEEL	27.368	0.20	18
tr|A0A317CPJ7|A0A317CPJ7_9GAMM	sp|A7MBE4|MIOX_BOVIN	50.000	2.2	7
tr|A0A317CPJ8|A0A317CPJ8_9GAMM	sp|P05108|CP11A_HUMAN	38.462	2.7	18
tr|A0A317CPJ9|A0A317CPJ9_9GAMM	sp|A5EQH6|T23O_BRASB	30.357	1.3	14
tr|A0A317CPK0|A0A317CPK0_9GAMM	sp|O32085|CDOA_BACSU	35.185	2.9	13
tr|A0A317CPK2|A0A317CPK2_9GAMM	sp|Q05555|CP2AA_RABIT	34.000	4.8	64
tr|A0A317CPK3|A0A317CPK3_9GAMM	sp|O85057|LIHY_GEOSE	24.242	0.74	42
tr|A0A317CPK4|A0A317CPK4_9GAMM	sp|Q9Z1N0|ACOX1_CAVPO	28.750	6.2	8
tr|A0A317CPK5|A0A317CPK5_9GAMM	sp|O33655|LA2M_STRIN	26.000	1.1	9
tr|A0A317CPK6|A0A317CPK6_9GAMM	sp|O85057|LIHY_GEOSE	31.579	3.45e-38	67
tr|A0A317CPK7|A0A317CPK7_9GAMM	sp|Q111G3|MTND_TRIEI	34.783	0.077	21
tr|A0A317CPK9|A0A317CPK9_9GAMM	sp|Q69NX5|NCED4_ORYSJ	29.032	2.5	44
tr|A0A317CPL0|A0A317CPL0_9GAMM	sp|Q126P7|T23O_POLSJ	26.596	2.9	18
tr|A0A317CPL1|A0A317CPL1_9GAMM	sp|I1S2N3|GAOA_GIBZE	28.155	0.003	32
tr|A0A317CPL3|A0A317CPL3_9GAMM	sp|Q7G191|ALDO4_ARATH	24.444	2.2	14
tr|A0A317CPL4|A0A317CPL4_9GAMM	sp|Q27571|NOS_DROME	33.962	2.2	16
tr|A0A317CPL5|A0A317CPL5_9GAMM	sp|Q3AI20|MTND_SYNSC	21.277	2.0	44
tr|A0A317CPL6|A0A317CPL6_9GAMM	sp|P51399|LOX5_MESAU	24.675	0.026	30
tr|A0A317CPL7|A0A317CPL7_9GAMM	sp|Q9ZWQ9|FLS_CITUN	29.688	1.1	21
tr|A0A317CPL8|A0A317CPL8_9GAMM	sp|Q7G192|ALDO2_ARATH	27.160	2.6	21
tr|A0A317CPM0|A0A317CPM0_9GAMM	sp|Q7MBG6|MQO_WOLSU	36.842	3.3	11
tr|A0A317CPM1|A0A317CPM1_9GAMM	sp|Q0VKZ3|ALKB1_ALCBS	29.730	1.8	9
tr|A0A317CPM2|A0A317CPM2_9GAMM	sp|P11356|ACOX2_CANTR	34.000	7.5	9
tr|A0A317CPM3|A0A317CPM3_9GAMM	sp|P23623|OXLA_NEUCR	23.750	1.7	56
tr|A0A317CPM5|A0A317CPM5_9GAMM	sp|Q89MN4|T23O_BRADU	38.636	0.55	9
tr|A0A317CPM6|A0A317CPM6_9GAMM	sp|P15540|CP21A_PIG	26.190	0.64	41
tr|A0A317CPN1|A0A317CPN1_9GAMM	sp|Q9KPA4|NADB_VIBCH	32.692	0.44	39
tr|A0A317CPN2|A0A317CPN2_9GAMM	sp|Q8X182|KATG_NEUCR	26.087	5.0	51
tr|A0A317CPN3|A0A317CPN3_9GAMM	sp|Q96329|ACOX4_ARATH	25.000	1.88e-07	53
tr|A0A317CPN4|A0A317CPN4_9GAMM	sp|Q8TDZ2|MICA1_HUMAN	23.438	8.2	26
tr|A0A317CPN5|A0A317CPN5_9GAMM	sp|P29114|LOX1_HORVU	33.333	0.91	6
tr|A0A317CPN6|A0A317CPN6_9GAMM	sp|B5XX60|PQQC_KLEP3	24.731	0.45	81
tr|A0A317CPN8|A0A317CPN8_9GAMM	sp|Q0JF01|C99A3_ORYSJ	46.154	0.57	17
tr|A0A317CPP0|A0A317CPP0_9GAMM	sp|Q9ZU40|QSOX2_ARATH	19.266	1.1	51
tr|A0A317CPP1|A0A317CPP1_9GAMM	sp|Q9AGW2|SODC_MYCPA	40.000	0.25	28
tr|A0A317CPP2|A0A317CPP2_9GAMM	sp|Q9A4C3|NADB_CAUVC	28.889	0.25	52
tr|A0A317CPP3|A0A317CPP3_9GAMM	sp|Q4HZ35|DOHH_GIBZE	31.579	2.3	14
tr|A0A317CPP4|A0A317CPP4_9GAMM	sp|O70423|AOC3_MOUSE	33.929	0.082	13
tr|A0A317CPP5|A0A317CPP5_9GAMM	sp|Q00985|ACCO1_MALDO	34.000	2.2	18
tr|A0A317CPP7|A0A317CPP7_9GAMM	sp|Q9KW19|CATA_STAWA	26.562	4.8	21
tr|A0A317CPP8|A0A317CPP8_9GAMM	sp|Q126S5|PDXH_POLSJ	30.263	0.16	25
tr|A0A317CPQ0|A0A317CPQ0_9GAMM	sp|P80440|COX1_ALLMA	29.851	0.73	14
tr|A0A317CPQ1|A0A317CPQ1_9GAMM	sp|A4IT59|T23O_GEOTN	18.493	1.4	33
tr|A0A317CPQ2|A0A317CPQ2_9GAMM	sp|Q874K0|ERG27_CANAX	40.000	2.2	20
tr|A0A317CPQ3|A0A317CPQ3_9GAMM	sp|P04762|CATA_RAT	24.359	0.85	30
tr|A0A317CPQ4|A0A317CPQ4_9GAMM	sp|O69671|EGTB_MYCTU	55.000	2.9	16
tr|A0A317CPQ9|A0A317CPQ9_9GAMM	sp|P54982|CRTI_PHYB8	28.986	0.23	17
tr|A0A317CPR0|A0A317CPR0_9GAMM	sp|Q4WAW5|FTMC_ASPFU	35.484	1.5	6
tr|A0A317CPR1|A0A317CPR1_9GAMM	sp|Q8NNK5|QCRC_CORGL	38.235	2.2	27
tr|A0A317CPR2|A0A317CPR2_9GAMM	sp|Q8ETH0|HMP_OCEIH	31.707	0.46	31
tr|A0A317CPR3|A0A317CPR3_9GAMM	sp|Q5U263|KDM2A_XENTR	25.564	6.52e-04	37
tr|A0A317CPR4|A0A317CPR4_9GAMM	sp|Q8TDZ2|MICA1_HUMAN	29.091	0.63	8
tr|A0A317CPR5|A0A317CPR5_9GAMM	sp|Q02318|CP27A_HUMAN	23.684	0.28	66
tr|A0A317CPR8|A0A317CPR8_9GAMM	sp|C1D0Z0|PDXH_DEIDV	36.111	1.6	9
tr|A0A317CPR9|A0A317CPR9_9GAMM	sp|B1LKV7|MQO_ECOSM	31.579	0.16	21
tr|A0A317CPS0|A0A317CPS0_9GAMM	sp|Q29624|CP191_PIG	28.440	0.77	13
tr|A0A317CPS1|A0A317CPS1_9GAMM	sp|O44249|PRP1_MANSE	47.368	1.2	40
tr|A0A317CPS2|A0A317CPS2_9GAMM	sp|P47990|XDH_CHICK	44.444	1.7	16
tr|A0A317CPS3|A0A317CPS3_9GAMM	sp|C4TP09|PRAI_PAESP	36.207	4.1	9
tr|A0A317CPS4|A0A317CPS4_9GAMM	sp|Q92452|GOX_TALFL	27.848	3.8	26
tr|A0A317CPS7|A0A317CPS7_9GAMM	sp|Q75ZP8|P2OX_LYOSH	27.957	4.3	12
tr|A0A317CPS8|A0A317CPS8_9GAMM	sp|Q60HD0|SUOX_MACFA	37.931	0.99	31
tr|A0A317CPS9|A0A317CPS9_9GAMM	sp|Q8IVL6|P3H3_HUMAN	36.842	1.9	8
tr|A0A317CPT0|A0A317CPT0_9GAMM	sp|P24470|CP2CN_RAT	20.225	2.7	56
tr|A0A317CPT1|A0A317CPT1_9GAMM	sp|Q87JE8|CATA_VIBPA	30.508	0.75	79
tr|A0A317CPT2|A0A317CPT2_9GAMM	sp|P17532|TPH1_MOUSE	20.388	4.8	16
tr|A0A317CPT3|A0A317CPT3_9GAMM	sp|P50677|COX3_THEVL	22.430	2.6	25
tr|A0A317CPT6|A0A317CPT6_9GAMM	sp|P40875|SOXB_CORS1	62.000	1.68e-175	96
tr|A0A317CPT7|A0A317CPT7_9GAMM	sp|O85057|LIHY_GEOSE	24.793	8.16e-07	28
tr|A0A317CPT8|A0A317CPT8_9GAMM	sp|A9BVZ7|MTND_DELAS	33.803	3.94e-05	50
tr|A0A317CPU0|A0A317CPU0_9GAMM	sp|Q7N574|LUXB_PHOLL	46.667	0.33	19
tr|A0A317CPU1|A0A317CPU1_9GAMM	sp|P81138|CAT1_PENJA	37.037	2.7	16
tr|A0A317CPU2|A0A317CPU2_9GAMM	sp|Q6YTF1|C76M8_ORYSJ	30.769	2.3	13
tr|A0A317CPU3|A0A317CPU3_9GAMM	sp|Q97K92|FPRA1_CLOAB	24.675	0.85	39
tr|A0A317CPU5|A0A317CPU5_9GAMM	sp|A2SJZ5|PDXH_METPP	43.750	1.4	13
tr|A0A317CPU7|A0A317CPU7_9GAMM	sp|O31669|MTND_BACSU	26.389	1.0	27
tr|A0A317CPU8|A0A317CPU8_9GAMM	sp|B0RIH2|MQO_CLAMS	24.242	0.48	46
tr|A0A317CPU9|A0A317CPU9_9GAMM	sp|A3PBS4|RBL_PROM0	40.741	0.005	25
tr|A0A317CPV0|A0A317CPV0_9GAMM	sp|Q88FY2|6HN3M_PSEPK	42.424	0.42	42
tr|A0A317CPV1|A0A317CPV1_9GAMM	sp|Q9I163|Y2418_PSEAE	28.302	1.9	10
tr|A0A317CPV2|A0A317CPV2_9GAMM	sp|Q118B4|ACSF_TRIEI	21.552	3.7	28
tr|A0A317CPV4|A0A317CPV4_9GAMM	sp|P29677|MPPA_SOLTU	25.498	2.98e-10	56
tr|A0A317CPV6|A0A317CPV6_9GAMM	sp|Q9I1W8|CATE_PSEAE	35.417	0.68	80
tr|A0A317CPV7|A0A317CPV7_9GAMM	sp|P45686|RBS_HALNC	62.385	3.17e-55	100
tr|A0A317CPV8|A0A317CPV8_9GAMM	sp|P96072|VLMH_STRVF	52.632	3.5	15
tr|A0A317CPV9|A0A317CPV9_9GAMM	sp|A6X798|3HAO_OCHA4	35.714	0.84	10
tr|A0A317CPW0|A0A317CPW0_9GAMM	sp|Q2SVM8|SSUD_BURTA	30.208	1.8	16
tr|A0A317CPW1|A0A317CPW1_9GAMM	sp|P48629|FAD6C_SPIOL	38.235	1.1	10
tr|A0A317CPW5|A0A317CPW5_9GAMM	sp|P14133|ASO_CUCSA	63.158	0.83	14
tr|A0A317CPW6|A0A317CPW6_9GAMM	sp|Q9UNU6|CP8B1_HUMAN	43.478	6.7	22
tr|A0A317CPW7|A0A317CPW7_9GAMM	sp|O35084|CP27B_MOUSE	56.000	2.4	19
tr|A0A317CPW8|A0A317CPW8_9GAMM	sp|Q9ZU40|QSOX2_ARATH	26.744	0.013	50
tr|A0A317CPW9|A0A317CPW9_9GAMM	sp|Q5XAK0|GLPO_STRP6	33.333	7.2	13
tr|A0A317CPX4|A0A317CPX4_9GAMM	sp|O23888|ALDO2_MAIZE	25.758	1.1	21
tr|A0A317CPX5|A0A317CPX5_9GAMM	sp|P13635|CERU_RAT	32.609	6.0	12
tr|A0A317CPX6|A0A317CPX6_9GAMM	sp|Q756A9|ACOX_ASHGO	31.148	1.0	12
tr|A0A317CPY0|A0A317CPY0_9GAMM	sp|O94632|EGT1_SCHPO	28.431	0.51	42
tr|A0A317CPY1|A0A317CPY1_9GAMM	sp|P29163|COX2_PNECA	25.843	4.6	76
tr|A0A317CPY2|A0A317CPY2_9GAMM	sp|Q8H016|LOX6_ORYSJ	31.915	0.030	72
tr|A0A317CPY3|A0A317CPY3_9GAMM	sp|Q22633|HPPD_CAEEL	39.394	7.8	26
tr|A0A317CPY4|A0A317CPY4_9GAMM	sp|Q5N9W4|LAC5_ORYSJ	31.579	5.3	14
tr|A0A317CPY6|A0A317CPY6_9GAMM	sp|Q6JHU8|P3H1_CHICK	29.870	0.15	65
tr|A0A317CPY7|A0A317CPY7_9GAMM	sp|Q5QE79|AOXD_RAT	22.124	0.53	35
tr|A0A317CPY8|A0A317CPY8_9GAMM	sp|Q48MT7|RNLS_PSE14	57.143	0.56	5
tr|A0A317CPY9|A0A317CPY9_9GAMM	sp|P25320|FRIH2_SCHMA	25.397	2.4	9
tr|A0A317CPZ0|A0A317CPZ0_9GAMM	sp|P93184|LOX21_HORVU	26.562	3.6	25
tr|A0A317CPZ1|A0A317CPZ1_9GAMM	sp|Q6Y9H0|RBL2_PROMN	35.897	2.8	16
tr|A0A317CPZ1|A0A317CPZ1_9GAMM	sp|Q6Y9H0|RBL2_PROMN	35.897	2.8	16
tr|A0A317CPZ1|A0A317CPZ1_9GAMM	sp|Q6Y9H0|RBL2_PROMN	35.897	2.8	16
tr|A0A317CPZ3|A0A317CPZ3_9GAMM	sp|Q5ZCW1|LAC1_ORYSJ	33.333	0.25	43
tr|A0A317CPZ4|A0A317CPZ4_9GAMM	sp|Q9P7T0|SIDA_SCHPO	26.733	2.8	23
tr|A0A317CPZ6|A0A317CPZ6_9GAMM	sp|D5AUD5|RBL2_RHOCB	30.435	4.0	25
tr|A0A317CPZ7|A0A317CPZ7_9GAMM	sp|Q3TMX7|QSOX2_MOUSE	32.609	0.44	13
tr|A0A317CQ00|A0A317CQ00_9GAMM	sp|Q5SJP8|HPAB_THET8	43.243	0.31	14
tr|A0A317CQ01|A0A317CQ01_9GAMM	sp|P24007|RBS_PYRPY	25.000	2.2	20
tr|A0A317CQ02|A0A317CQ02_9GAMM	sp|O65782|C83B1_ARATH	21.739	0.16	75
tr|A0A317CQ04|A0A317CQ04_9GAMM	sp|A5EQ55|KATG_BRASB	38.776	1.1	20
tr|A0A317CQ05|A0A317CQ05_9GAMM	sp|B7JZR4|PDXH_CYAP8	28.571	0.088	74
tr|A0A317CQ07|A0A317CQ07_9GAMM	sp|Q5F3C1|DEGS1_CHICK	35.088	4.1	19
tr|A0A317CQ08|A0A317CQ08_9GAMM	sp|P48869|COX2_CHOCR	36.842	6.8	13
tr|A0A317CQ10|A0A317CQ10_9GAMM	sp|P46882|AOFN_ASPNG	26.316	1.0	11
tr|A0A317CQ13|A0A317CQ13_9GAMM	sp|Q3JSR8|SSUD_BURP1	33.962	0.97	29
tr|A0A317CQ14|A0A317CQ14_9GAMM	sp|P48034|AOXA_BOVIN	27.368	0.81	19
tr|A0A317CQ15|A0A317CQ15_9GAMM	sp|Q96329|ACOX4_ARATH	21.543	2.07e-09	88
tr|A0A317CQ17|A0A317CQ17_9GAMM	sp|A0R5N0|EGTB_MYCS2	28.114	2.19e-20	49
tr|A0A317CQ18|A0A317CQ18_9GAMM	sp|B8NI03|HYPC_ASPFN	30.435	0.51	8
tr|A0A317CQ20|A0A317CQ20_9GAMM	sp|Q59460|RBL1B_HYDMR	31.250	2.7	23
tr|A0A317CQ23|A0A317CQ23_9GAMM	sp|Q09109|TR2M_AGRRH	24.706	0.54	24
tr|A0A317CQ24|A0A317CQ24_9GAMM	sp|Q1PS23|AMO_ARTAN	38.182	0.20	10
tr|A0A317CQ25|A0A317CQ25_9GAMM	sp|O48958|C71E1_SORBI	28.205	0.88	27
tr|A0A317CQ26|A0A317CQ26_9GAMM	sp|E2RTZ4|HMP_GIAIC	42.105	3.0	35
tr|A0A317CQ29|A0A317CQ29_9GAMM	sp|Q8DJ05|ACSF1_THEEB	35.185	2.9	17
tr|A0A317CQ30|A0A317CQ30_9GAMM	sp|Q8LAN3|P4H4_ARATH	26.316	1.2	93
tr|A0A317CQ33|A0A317CQ33_9GAMM	sp|A5DLW3|3HAO_PICGU	41.379	2.3	18
tr|A0A317CQ34|A0A317CQ34_9GAMM	sp|Q3S2T8|MOKC_MONPI	33.333	1.5	34
tr|A0A317CQ35|A0A317CQ35_9GAMM	sp|Q5RBE8|LOX15_PONAB	28.378	0.56	14
tr|A0A317CQ40|A0A317CQ40_9GAMM	sp|B9FJH4|LAC12_ORYSJ	30.769	7.8	45
tr|A0A317CQ41|A0A317CQ41_9GAMM	sp|P32476|ERG1_YEAST	33.333	5.3	24
tr|A0A317CQ42|A0A317CQ42_9GAMM	sp|F1QQC3|LOL2A_DANRE	30.612	1.2	13
tr|A0A317CQ43|A0A317CQ43_9GAMM	sp|Q8RQQ0|NPHA1_RHOSO	31.373	0.87	12
tr|A0A317CQ44|A0A317CQ44_9GAMM	sp|Q37192|RBL_BARSO	36.842	4.1	17
tr|A0A317CQ47|A0A317CQ47_9GAMM	sp|P29473|NOS3_BOVIN	26.471	1.6	61
tr|A0A317CQ50|A0A317CQ50_9GAMM	sp|O62725|PGH2_NEOVI	32.609	0.15	14
tr|A0A317CQ51|A0A317CQ51_9GAMM	sp|P15202|CATA_YEAST	28.000	0.20	23
tr|A0A317CQ53|A0A317CQ53_9GAMM	sp|Q4DLX9|JBP1B_TRYCC	42.105	1.0	19
tr|A0A317CQ55|A0A317CQ55_9GAMM	sp|Q27757|LUCI_PHOPE	23.944	7.72e-31	89
tr|A0A317CQ56|A0A317CQ56_9GAMM	sp|Q04441|COX2_BACPE	29.907	0.56	33
tr|A0A317CQ58|A0A317CQ58_9GAMM	sp|O85057|LIHY_GEOSE	39.024	0.004	43
tr|A0A317CQ60|A0A317CQ60_9GAMM	sp|Q922Z0|OXDD_MOUSE	32.530	0.89	20
tr|A0A317CQ62|A0A317CQ62_9GAMM	sp|P0C0I0|SODM_STRPY	32.099	2.5	19
tr|A0A317CQ63|A0A317CQ63_9GAMM	sp|Q700X4|SDPA_SPHHM	41.026	0.047	26
tr|A0A317CQ65|A0A317CQ65_9GAMM	sp|A1VPZ7|SSUD_POLNA	29.825	2.6	69
tr|A0A317CQ67|A0A317CQ67_9GAMM	sp|Q9FRX6|AS1_ANTMA	39.474	3.7	42
tr|A0A317CQ69|A0A317CQ69_9GAMM	sp|Q9EV50|CATA_STAXY	44.444	3.9	17
tr|A0A317CQ71|A0A317CQ71_9GAMM	sp|Q964T1|CP4CU_BLAGE	22.105	0.19	62
tr|A0A317CQ72|A0A317CQ72_9GAMM	sp|O65727|ERG11_BRANA	22.353	2.1	54
tr|A0A317CQ75|A0A317CQ75_9GAMM	sp|P14925|AMD_RAT	26.829	1.8	10
tr|A0A317CQ76|A0A317CQ76_9GAMM	sp|Q51363|NADB_PSEAE	37.037	0.22	35
tr|A0A317CQ77|A0A317CQ77_9GAMM	sp|Q1GR67|KATG_SPHAL	23.301	1.3	30
tr|A0A317CQ78|A0A317CQ78_9GAMM	sp|P53199|ERG26_YEAST	47.619	0.68	42
tr|A0A317CQ79|A0A317CQ79_9GAMM	sp|Q9PT92|CATA_DANRE	28.125	0.29	19
tr|A0A317CQ82|A0A317CQ82_9GAMM	sp|O49506|GLO5_ARATH	36.957	6.93e-79	95
tr|A0A317CQ84|A0A317CQ84_9GAMM	sp|Q9BYV7|BCDO2_HUMAN	35.484	2.3	19
tr|A0A317CQ85|A0A317CQ85_9GAMM	sp|O23913|AOX1B_ARATH	26.263	8.3	30
tr|A0A317CQ86|A0A317CQ86_9GAMM	sp|Q7YRB2|CP8B1_PIG	25.000	1.2	37
tr|A0A317CQ87|A0A317CQ87_9GAMM	sp|G3MWR8|MICA3_BOVIN	40.385	2.3	10
tr|A0A317CQ91|A0A317CQ91_9GAMM	sp|Q6AYU4|EGLN2_RAT	33.333	3.6	23
tr|A0A317CQ92|A0A317CQ92_9GAMM	sp|Q4QHM7|JBP1_LEIMA	26.596	0.13	17
tr|A0A317CQ93|A0A317CQ93_9GAMM	sp|Q01297|CATA1_RICCO	28.261	1.5	16
tr|A0A317CQ94|A0A317CQ94_9GAMM	sp|Q9AST3|SBH2_ARATH	45.161	1.4	8
tr|A0A317CQ98|A0A317CQ98_9GAMM	sp|Q6MK45|PDXH_BDEBA	32.692	3.7	25
tr|A0A317CQ99|A0A317CQ99_9GAMM	sp|Q29497|CP17A_SHEEP	32.051	2.5	17
tr|A0A317CQA0|A0A317CQA0_9GAMM	sp|P24672|RBL_ALVHS	37.500	1.6	7
tr|A0A317CQA1|A0A317CQA1_9GAMM	sp|Q6IWZ0|OXLA_APLCA	25.850	0.29	13
tr|A0A317CQA2|A0A317CQA2_9GAMM	sp|Q7VUG2|HGD_BORPE	31.707	0.16	28
tr|A0A317CQA7|A0A317CQA7_9GAMM	sp|Q4L1M7|HPAH_GEOP9	31.707	1.5	17
tr|A0A317CQA8|A0A317CQA8_9GAMM	sp|B4EE21|KATG1_BURCJ	52.000	1.6	28
tr|A0A317CQA9|A0A317CQA9_9GAMM	sp|Q9LPL3|YUC11_ARATH	24.074	2.0	53
tr|A0A317CQB0|A0A317CQB0_9GAMM	sp|Q9URY5|FHP_SCHPO	25.373	0.11	17
tr|A0A317CQB1|A0A317CQB1_9GAMM	sp|Q6P1G2|KDM2B_MOUSE	22.368	1.4	20
tr|A0A317CQB6|A0A317CQB6_9GAMM	sp|O87388|SOXB_RHIME	24.775	2.21e-11	49
tr|A0A317CQB7|A0A317CQB7_9GAMM	sp|Q9C971|G3OX4_ARATH	37.143	1.5	5
tr|A0A317CQB8|A0A317CQB8_9GAMM	sp|Q75ZP8|P2OX_LYOSH	43.478	6.8	9
tr|A0A317CQB9|A0A317CQB9_9GAMM	sp|Q4QQV7|CH25H_RAT	29.412	0.57	28
tr|A0A317CQC1|A0A317CQC1_9GAMM	sp|Q64678|CP1B1_RAT	32.075	6.7	16
tr|A0A317CQC3|A0A317CQC3_9GAMM	sp|Q92LF6|P4H_RHIME	37.931	2.2	7
tr|A0A317CQC6|A0A317CQC6_9GAMM	sp|O04121|CHMO_SPIOL	26.250	0.80	86
tr|A0A317CQC7|A0A317CQC7_9GAMM	sp|B1YTH4|KATG1_BURA4	44.828	2.9	26
tr|A0A317CQC9|A0A317CQC9_9GAMM	sp|Q49W60|2NPD_STAS1	32.000	2.0	23
tr|A0A317CQD2|A0A317CQD2_9GAMM	sp|P18894|OXDA_MOUSE	26.606	4.7	23
tr|A0A317CQD5|A0A317CQD5_9GAMM	sp|Q8LEA2|G2OX1_ARATH	26.446	0.97	21
tr|A0A317CQD7|A0A317CQD7_9GAMM	sp|Q9I576|HPPD_PSEAE	32.432	1.9	31
tr|A0A317CQD8|A0A317CQD8_9GAMM	sp|Q5YVJ4|KATG_NOCFA	28.723	2.4	19
tr|A0A317CQE1|A0A317CQE1_9GAMM	sp|Q7V3Y6|PDXH_PROMM	26.230	1.1	44
tr|A0A317CQE2|A0A317CQE2_9GAMM	sp|P50060|SODM3_LEPBY	26.984	0.82	9
tr|A0A317CQE3|A0A317CQE3_9GAMM	sp|O77588|PLOD1_BOVIN	26.984	8.6	18
tr|A0A317CQE6|A0A317CQE6_9GAMM	sp|Q9ZGM4|KATG1_LEGPN	31.034	7.3	18
tr|A0A317CQE7|A0A317CQE7_9GAMM	sp|Q8C0L6|PAOX_MOUSE	24.742	1.9	22
tr|A0A317CQF0|A0A317CQF0_9GAMM	sp|A4T8B6|MHPA_MYCGI	33.962	0.065	24
tr|A0A317CQF1|A0A317CQF1_9GAMM	sp|Q8VZA1|LAC11_ARATH	29.577	0.30	24
tr|A0A317CQF3|A0A317CQF3_9GAMM	sp|F8S1I0|C7BL2_LACSA	31.707	8.6	33
tr|A0A317CQF7|A0A317CQF7_9GAMM	sp|Q9LEN0|ACET6_CERPU	28.947	0.074	7
tr|A0A317CQF9|A0A317CQF9_9GAMM	sp|Q00441|CPXJ_SACEN	43.750	2.5	12
tr|A0A317CQG0|A0A317CQG0_9GAMM	sp|Q5SJ79|COX1_THET8	41.935	9.9	5
tr|A0A317CQG1|A0A317CQG1_9GAMM	sp|P18062|RBS_CYAPA	26.389	0.039	24
tr|A0A317CQG2|A0A317CQG2_9GAMM	sp|P86810|OXLA_SIGCA	33.333	4.0	21
tr|A0A317CQG5|A0A317CQG5_9GAMM	sp|Q865R1|PAOX_BOVIN	37.838	0.34	21
tr|A0A317CQG7|A0A317CQG7_9GAMM	sp|P10731|AMD_BOVIN	36.667	0.70	12
tr|A0A317CQG8|A0A317CQG8_9GAMM	sp|Q9HVF1|MQO2_PSEAE	27.419	1.5	15
tr|A0A317CQH0|A0A317CQH0_9GAMM	sp|Q7NJX5|PSBA2_GLOVI	33.824	0.78	21
tr|A0A317CQH1|A0A317CQH1_9GAMM	sp|P18459|TY3H_DROME	42.308	7.9	8
tr|A0A317CQH2|A0A317CQH2_9GAMM	sp|P03945|COX1_NEUCR	40.000	1.0	21
tr|A0A317CQH5|A0A317CQH5_9GAMM	sp|Q86W10|CP4Z1_HUMAN	29.577	0.53	13
tr|A0A317CQH6|A0A317CQH6_9GAMM	sp|O42764|HPPD_ZYMTR	32.500	0.41	8
tr|A0A317CQI0|A0A317CQI0_9GAMM	sp|P79699|CP19A_COTJA	25.758	2.0	41
tr|A0A317CQI1|A0A317CQI1_9GAMM	sp|P46881|PAOX_ARTGO	24.750	1.18e-17	46
tr|A0A317CQI4|A0A317CQI4_9GAMM	sp|Q01158|LUCI_AQULA	21.903	5.89e-19	87
tr|A0A317CQI7|A0A317CQI7_9GAMM	sp|Q33845|COX3_ARTSA	26.000	2.7	12
tr|A0A317CQI8|A0A317CQI8_9GAMM	sp|P09213|SODF_PHOLE	29.167	0.98	33
tr|A0A317CQJ0|A0A317CQJ0_9GAMM	sp|A5F176|PDXH_VIBC3	31.373	8.7	14
tr|A0A317CQJ1|A0A317CQJ1_9GAMM	sp|Q4R4Q4|MSMO1_MACFA	41.667	1.4	10
tr|A0A317CQJ4|A0A317CQJ4_9GAMM	sp|P0DOX0|C27C1_LITCT	28.125	0.27	57
tr|A0A317CQJ5|A0A317CQJ5_9GAMM	sp|Q0BVM8|PDXH_GRABC	23.077	5.0	38
tr|A0A317CQJ7|A0A317CQJ7_9GAMM	sp|Q94K43|GSOX2_ARATH	48.276	5.86e-04	24
tr|A0A317CQJ8|A0A317CQJ8_9GAMM	sp|Q49150|PQQCD_METEA	33.333	2.5	5
tr|A0A317CQJ9|A0A317CQJ9_9GAMM	sp|P10614|CP51_YEAST	52.381	2.2	10
tr|A0A317CQK1|A0A317CQK1_9GAMM	sp|Q92206|ERG1_CANAL	23.529	0.24	14
tr|A0A317CQK4|A0A317CQK4_9GAMM	sp|P14574|COX3_LOCMI	46.667	0.61	9
tr|A0A317CQK5|A0A317CQK5_9GAMM	sp|Q60V67|JHD1_CAEBR	32.000	0.046	8
tr|A0A317CQK7|A0A317CQK7_9GAMM	sp|A5EES7|MTND_BRASB	50.000	3.0	8
tr|A0A317CQK8|A0A317CQK8_9GAMM	sp|Q9B6E7|COX1_YARLI	24.528	0.22	29
tr|A0A317CQK9|A0A317CQK9_9GAMM	sp|P93184|LOX21_HORVU	34.783	0.48	14
tr|A0A317CQL0|A0A317CQL0_9GAMM	sp|P17295|MHPB_CUPNE	30.795	4.83e-32	93
tr|A0A317CQL1|A0A317CQL1_9GAMM	sp|B5ZZA8|HGD_RHILW	47.619	3.5	26
tr|A0A317CQL3|A0A317CQL3_9GAMM	sp|Q7XEJ5|MTND4_ORYSJ	34.921	0.99	33
tr|A0A317CQL7|A0A317CQL7_9GAMM	sp|Q31N27|ZDS_SYNE7	33.333	8.4	36
tr|A0A317CQL8|A0A317CQL8_9GAMM	sp|P24792|ASO_CUCMA	25.532	5.2	27
tr|A0A317CQL9|A0A317CQL9_9GAMM	sp|Q57X81|JBP2_TRYB2	24.561	1.4	19
tr|A0A317CQM0|A0A317CQM0_9GAMM	sp|A0M4X2|KMO_GRAFK	25.954	0.16	25
tr|A0A317CQM1|A0A317CQM1_9GAMM	sp|O06834|STYA_PSEFL	26.389	3.9	9
tr|A0A317CQM2|A0A317CQM2_9GAMM	sp|A7ME52|RUTA_CROS8	33.333	1.2	7
tr|A0A317CQM7|A0A317CQM7_9GAMM	sp|P98053|COXM_BRADU	34.694	1.7	9
tr|A0A317CQM8|A0A317CQM8_9GAMM	sp|B8GPM6|KATG_THISH	32.143	1.7	14
